0.354705	0.006295	0.308616	0.018421	0.346688	0.007675	0.354705	0.006295	0.324519	0.012943	0.354705	0.006295	0.308616	0.018421	0.285202	0.030004	0.315793	0.015744	0.346688	0.007675	0.285202	0.030004	0.354705	0.006295	0.285202	0.030004	0.324519	0.012943	0.324519	0.012943	0.346688	0.007675	0.354705	0.006295	0.354705	0.006295	0.285202	0.030004	0.340325	0.008950	0.308616	0.018421
0.333614	0.002837	0.316409	0.004769	0.299270	0.007775	0.375748	0.000699	0.375748	0.000699	0.375748	0.000699	0.316409	0.004769	0.375748	0.000699	0.291644	0.009577	0.299270	0.007775	0.291644	0.009577	0.375748	0.000699	0.360303	0.001194	0.349527	0.001709	0.375748	0.000699	0.299270	0.007775	0.299270	0.007775	0.349527	0.001709	0.291644	0.009577	0.329078	0.003263	0.316409	0.004769
0.251495	0.000052	0.226872	0.000274	0.250265	0.000057	0.286323	0.000004	0.254403	0.000042	0.286323	0.000004	0.226872	0.000274	0.268975	0.000014	0.280965	0.000006	0.204199	0.001089	0.252322	0.000049	0.286323	0.000004	0.284548	0.000004	0.229960	0.000225	0.277945	0.000007	0.221283	0.000391	0.244754	0.000084	0.246088	0.000076	0.259688	0.000029	0.244093	0.000088	0.226872	0.000274
0.300126	0.001304	0.314330	0.000738	0.314330	0.000738	0.300126	0.001304	0.345857	0.000188	0.300126	0.001304	0.314330	0.000738	0.304500	0.001098	0.300126	0.001304	0.300126	0.001304	0.314330	0.000738	0.300126	0.001304	0.295084	0.001586	0.308966	0.000918	0.286046	0.002233	0.300126	0.001304	0.328672	0.000403	0.308966	0.000918	0.314330	0.000738	0.357830	0.000107	0.314330	0.000738
0.309549	0.002828	0.287417	0.005737	0.315499	0.002317	0.354983	0.000555	0.304942	0.003292	0.354983	0.000555	0.287417	0.005737	0.350508	0.000659	0.292715	0.004867	0.269999	0.009646	0.309549	0.002828	0.354983	0.000555	0.304942	0.003292	0.275999	0.008094	0.304942	0.003292	0.269999	0.009646	0.298210	0.004091	0.292715	0.004867	0.321499	0.001887	0.386887	0.000152	0.287417	0.005737
0.377154	0.000035	0.359339	0.000086	0.381866	0.000028	0.377154	0.000035	0.363696	0.000070	0.377154	0.000035	0.359339	0.000086	0.313976	0.000669	0.354344	0.000110	0.345406	0.000167	0.354344	0.000110	0.377154	0.000035	0.313976	0.000669	0.350351	0.000133	0.350351	0.000133	0.345406	0.000167	0.404455	0.000008	0.363696	0.000070	0.354344	0.000110	0.416779	0.000004	0.359339	0.000086
0.371429	0.234533	0.371429	0.234533	0.371429	0.234533	0.371429	0.234533	0.371429	0.234533	0.371429	0.234533	0.371429	0.234533	0.597614	0.040157	0.597614	0.040157	0.371429	0.234533	0.239046	0.454301	0.371429	0.234533	0.597614	0.040157	0.371429	0.234533	0.597614	0.040157	0.371429	0.234533	0.371429	0.234533	0.371429	0.234533	0.714286	0.009059	0.314286	0.319787	0.371429	0.234533
-0.013995	0.915482	-0.003593	0.978261	-0.030825	0.815138	-0.013995	0.915482	-0.013995	0.915482	-0.013995	0.915482	-0.003593	0.978261	0.071483	0.587302	-0.013995	0.915482	-0.003593	0.978261	-0.013995	0.915482	-0.013995	0.915482	0.071483	0.587302	-0.013995	0.915482	0.028972	0.826075	-0.003593	0.978261	-0.030825	0.815138	-0.013995	0.915482	0.012926	0.921915	-0.048479	0.712999	-0.003593	0.978261
0.398603	0.001333	0.398603	0.001333	0.398603	0.001333	0.438090	0.000369	0.438090	0.000369	0.438090	0.000369	0.398603	0.001333	0.417925	0.000725	0.477231	0.000088	0.398603	0.001333	0.438090	0.000369	0.438090	0.000369	0.477231	0.000088	0.398603	0.001333	0.477231	0.000088	0.398603	0.001333	0.398603	0.001333	0.398603	0.001333	0.477231	0.000088	0.398603	0.001333	0.398603	0.001333
0.151298	0.265667	0.179435	0.185751	0.207518	0.124868	0.151298	0.265667	0.133967	0.324942	0.151298	0.265667	0.179435	0.185751	0.169932	0.210531	0.151298	0.265667	0.179435	0.185751	0.179435	0.185751	0.151298	0.265667	0.169932	0.210531	0.179435	0.185751	0.197861	0.143808	0.179435	0.185751	0.133967	0.324942	0.179435	0.185751	0.225620	0.094536	0.219382	0.104262	0.179435	0.185751
0.232127	0.020779	0.234077	0.019703	0.234077	0.019703	0.207657	0.039164	0.215515	0.032165	0.207657	0.039164	0.234077	0.019703	0.132264	0.191881	0.232127	0.020779	0.234077	0.019703	0.207657	0.039164	0.207657	0.039164	0.165685	0.101221	0.224409	0.025546	0.198917	0.048400	0.217091	0.030896	0.258107	0.009898	0.248773	0.013028	0.165685	0.101221	0.268379	0.007234	0.234077	0.019703
0.259769	0.019967	0.207621	0.064605	0.242320	0.030338	0.259769	0.019967	0.242320	0.030338	0.259769	0.019967	0.207621	0.064605	0.297733	0.007314	0.259769	0.019967	0.207621	0.064605	0.259769	0.019967	0.259769	0.019967	0.314692	0.004469	0.224522	0.045261	0.314692	0.004469	0.207621	0.064605	0.207621	0.064605	0.224522	0.045261	0.295458	0.007797	0.243802	0.029308	0.207621	0.064605
0.171094	0.139470	0.185695	0.108268	0.185695	0.108268	0.171094	0.139470	0.171094	0.139470	0.171094	0.139470	0.185695	0.108268	0.147497	0.203549	0.127765	0.271384	0.185695	0.108268	0.113380	0.329464	0.171094	0.139470	0.175822	0.128703	0.171094	0.139470	0.175822	0.128703	0.185695	0.108268	0.185695	0.108268	0.218576	0.057837	0.127765	0.271384	0.168303	0.146140	0.185695	0.108268
0.083333	0.712355	0.458171	0.032001	0.385758	0.076210	0.083333	0.712355	0.019920	0.929885	0.083333	0.712355	0.458171	0.032001	0.154983	0.491025	0.083333	0.712355	0.458171	0.032001	0.083333	0.712355	0.083333	0.712355	0.154983	0.491025	0.239046	0.283987	0.154983	0.491025	0.458171	0.032001	0.320812	0.145473	0.312500	0.156790	0.154983	0.491025	0.320812	0.145473	0.458171	0.032001
0.577350	0.024215	0.577350	0.024215	0.661438	0.007244	0.577350	0.024215	0.577350	0.024215	0.577350	0.024215	0.577350	0.024215	0.577350	0.024215	0.577350	0.024215	0.577350	0.024215	0.577350	0.024215	0.577350	0.024215	0.577350	0.024215	0.577350	0.024215	0.577350	0.024215	0.577350	0.024215	0.755929	0.001113	0.577350	0.024215	0.577350	0.024215	0.755929	0.001113	0.577350	0.024215
0.258293	0.006441	0.275537	0.003574	0.275537	0.003574	0.283000	0.002738	0.258293	0.006441	0.283000	0.002738	0.275537	0.003574	0.279655	0.003088	0.258293	0.006441	0.250979	0.008177	0.258293	0.006441	0.283000	0.002738	0.292727	0.001913	0.261394	0.005810	0.292727	0.001913	0.250979	0.008177	0.261394	0.005810	0.285967	0.002458	0.231150	0.015114	0.245681	0.009680	0.275537	0.003574
0.300000	0.136483	0.256174	0.206518	0.256174	0.206518	0.409048	0.037992	0.409048	0.037992	0.409048	0.037992	0.256174	0.206518	0.355756	0.074478	0.300000	0.136483	0.158114	0.440442	0.300000	0.136483	0.409048	0.037992	0.409048	0.037992	0.300000	0.136483	0.409048	0.037992	0.158114	0.440442	0.196946	0.334879	0.196946	0.334879	0.300000	0.136483	0.256174	0.206518	0.256174	0.206518
0.387376	0.061453	0.478091	0.018127	0.478091	0.018127	0.387376	0.061453	0.387376	0.061453	0.387376	0.061453	0.478091	0.018127	0.292770	0.165030	0.387376	0.061453	0.478091	0.018127	0.387376	0.061453	0.387376	0.061453	0.387376	0.061453	0.387376	0.061453	0.387376	0.061453	0.478091	0.018127	0.478091	0.018127	0.387376	0.061453	0.387376	0.061453	0.579538	0.002998	0.478091	0.018127
0.207657	0.192647	0.242146	0.127174	0.242146	0.127174	0.207657	0.192647	0.207657	0.192647	0.207657	0.192647	0.242146	0.127174	0.107674	0.502807	0.173914	0.276831	0.242146	0.127174	0.173914	0.276831	0.207657	0.192647	0.140665	0.380369	0.242146	0.127174	0.140665	0.380369	0.242146	0.127174	0.242146	0.127174	0.242146	0.127174	0.140665	0.380369	0.242146	0.127174	0.242146	0.127174
0.164344	0.385493	0.236433	0.208429	0.236433	0.208429	0.164344	0.385493	0.164344	0.385493	0.164344	0.385493	0.236433	0.208429	0.200100	0.289058	0.164344	0.385493	0.236433	0.208429	0.164344	0.385493	0.164344	0.385493	0.164344	0.385493	0.200100	0.289058	0.128698	0.497910	0.236433	0.208429	0.200100	0.289058	0.200100	0.289058	0.164344	0.385493	0.236433	0.208429	0.236433	0.208429
0.263256	0.005245	0.216122	0.022714	0.187951	0.048222	0.251321	0.007798	0.267608	0.004519	0.251321	0.007798	0.216122	0.022714	0.193163	0.042231	0.263256	0.005245	0.203642	0.032054	0.247387	0.008852	0.251321	0.007798	0.216170	0.022684	0.195216	0.040049	0.244411	0.009732	0.219396	0.020691	0.231694	0.014413	0.223282	0.018492	0.216170	0.022684	0.159605	0.094278	0.216122	0.022714
0.368151	0.000012	0.327076	0.000115	0.342119	0.000052	0.368151	0.000012	0.374642	0.000008	0.368151	0.000012	0.327076	0.000115	0.320379	0.000161	0.384080	0.000005	0.316350	0.000196	0.358531	0.000021	0.368151	0.000012	0.347046	0.000040	0.387822	0.000004	0.365328	0.000014	0.342119	0.000052	0.378417	0.000007	0.372457	0.000009	0.356132	0.000024	0.338013	0.000065	0.327076	0.000115
0.253546	0.000282	0.219555	0.001738	0.226910	0.001198	0.253546	0.000282	0.267526	0.000123	0.253546	0.000282	0.219555	0.001738	0.211289	0.002605	0.260408	0.000189	0.191706	0.006405	0.253546	0.000282	0.253546	0.000282	0.225218	0.001307	0.225621	0.001280	0.232210	0.000910	0.184365	0.008793	0.226161	0.001245	0.239579	0.000614	0.239223	0.000626	0.255609	0.000250	0.219555	0.001738
0.458333	0.018532	0.426006	0.030008	0.426006	0.030008	0.458333	0.018532	0.458333	0.018532	0.458333	0.018532	0.426006	0.030008	0.390752	0.048412	0.346844	0.082575	0.534718	0.004888	0.346844	0.082575	0.458333	0.018532	0.390752	0.048412	0.534718	0.004888	0.390752	0.048412	0.534718	0.004888	0.534718	0.004888	0.534718	0.004888	0.277778	0.169457	0.426006	0.030008	0.426006	0.030008
0.150069	0.183955	0.159020	0.158860	0.159020	0.158860	0.190458	0.090604	0.134026	0.235918	0.190458	0.090604	0.159020	0.158860	0.174441	0.121722	0.109469	0.333736	0.199683	0.075759	0.109469	0.333736	0.190458	0.090604	0.158616	0.159934	0.166335	0.140313	0.174441	0.121722	0.199683	0.075759	0.182860	0.104476	0.166335	0.140313	0.093439	0.409712	0.193686	0.085168	0.159020	0.158860
0.262575	0.277462	0.108631	0.657998	0.262575	0.277462	0.262575	0.277462	0.262575	0.277462	0.262575	0.277462	0.108631	0.657998	0.262575	0.277462	0.262575	0.277462	0.108631	0.657998	0.262575	0.277462	0.262575	0.277462	0.190964	0.433551	0.262575	0.277462	0.262575	0.277462	0.108631	0.657998	0.262575	0.277462	0.262575	0.277462	0.262575	0.277462	0.108631	0.657998	0.108631	0.657998
0.242872	0.231889	0.300000	0.136483	0.300000	0.136483	0.242872	0.231889	0.242872	0.231889	0.242872	0.231889	0.300000	0.136483	0.184466	0.366997	0.300000	0.136483	0.300000	0.136483	0.300000	0.136483	0.242872	0.231889	0.242872	0.231889	0.242872	0.231889	0.242872	0.231889	0.300000	0.136483	0.300000	0.136483	0.242872	0.231889	0.242872	0.231889	0.356965	0.073428	0.300000	0.136483
0.086638	0.631647	0.162704	0.365640	0.162704	0.365640	0.086638	0.631647	0.049507	0.784392	0.086638	0.631647	0.162704	0.365640	0.075955	0.674402	0.086638	0.631647	0.162704	0.365640	0.086638	0.631647	0.086638	0.631647	-0.025031	0.890026	0.124226	0.490960	0.012423	0.945297	0.162704	0.365640	0.162704	0.365640	0.124226	0.490960	0.112641	0.532553	0.162704	0.365640	0.162704	0.365640
0.527872	0.000659	0.563193	0.000232	0.563193	0.000232	0.527872	0.000659	0.494678	0.001593	0.527872	0.000659	0.563193	0.000232	0.404529	0.011766	0.494678	0.001593	0.563193	0.000232	0.527872	0.000659	0.527872	0.000659	0.463252	0.003401	0.494678	0.001593	0.494678	0.001593	0.563193	0.000232	0.527872	0.000659	0.527872	0.000659	0.494678	0.001593	0.436558	0.006140	0.563193	0.000232
0.228727	0.099481	0.205427	0.140035	0.228727	0.099481	0.228727	0.099481	0.245515	0.076396	0.228727	0.099481	0.205427	0.140035	0.201150	0.148658	0.291157	0.034415	0.205427	0.140035	0.291157	0.034415	0.228727	0.099481	0.245515	0.076396	0.205427	0.140035	0.245515	0.076396	0.205427	0.140035	0.228727	0.099481	0.205427	0.140035	0.291157	0.034415	0.190094	0.172763	0.205427	0.140035
0.361914	0.003053	0.350822	0.004167	0.401330	0.000922	0.342895	0.005171	0.324257	0.008410	0.342895	0.005171	0.350822	0.004167	0.375966	0.002026	0.310947	0.011698	0.330635	0.007144	0.330635	0.007144	0.342895	0.005171	0.375966	0.002026	0.361914	0.003053	0.324257	0.008410	0.330635	0.007144	0.381371	0.001722	0.361914	0.003053	0.310947	0.011698	0.350822	0.004167	0.350822	0.004167
0.447214	0.042086	0.500000	0.020992	0.500000	0.020992	0.447214	0.042086	0.447214	0.042086	0.447214	0.042086	0.500000	0.020992	0.395285	0.076138	0.447214	0.042086	0.346688	0.123647	0.447214	0.042086	0.447214	0.042086	0.395285	0.076138	0.447214	0.042086	0.395285	0.076138	0.346688	0.123647	0.447214	0.042086	0.447214	0.042086	0.447214	0.042086	0.500000	0.020992	0.500000	0.020992
0.256794	0.007879	0.206832	0.033397	0.288754	0.002683	0.246419	0.010886	0.190314	0.050693	0.246419	0.010886	0.206832	0.033397	0.212639	0.028641	0.236162	0.014802	0.196143	0.043895	0.236162	0.014802	0.246419	0.010886	0.241873	0.012493	0.236162	0.014802	0.251762	0.009231	0.196143	0.043895	0.231768	0.016823	0.271820	0.004823	0.236162	0.014802	0.142686	0.144537	0.206832	0.033397
-0.077460	0.658286	-0.053376	0.760727	-0.053376	0.760727	-0.077460	0.658286	-0.100504	0.565662	-0.077460	0.658286	-0.053376	0.760727	0.049147	0.779194	-0.077460	0.658286	-0.053376	0.760727	-0.053376	0.760727	-0.077460	0.658286	0.049147	0.779194	-0.077460	0.658286	-0.077460	0.658286	-0.053376	0.760727	-0.077460	0.658286	-0.077460	0.658286	-0.100504	0.565662	-0.077460	0.658286	-0.053376	0.760727
0.143856	0.483235	0.143856	0.483235	0.143856	0.483235	0.143856	0.483235	0.260360	0.198940	0.143856	0.483235	0.143856	0.483235	0.260360	0.198940	0.216025	0.289181	0.143856	0.483235	0.216025	0.289181	0.143856	0.483235	0.143856	0.483235	0.309035	0.124499	0.309035	0.124499	0.143856	0.483235	0.143856	0.483235	0.143856	0.483235	0.055228	0.788728	0.143856	0.483235	0.143856	0.483235
0.082898	0.615863	0.046196	0.780049	0.107820	0.513538	0.144785	0.379178	0.102429	0.534933	0.144785	0.379178	0.046196	0.780049	0.123634	0.453341	0.082898	0.615863	0.046196	0.780049	0.082898	0.615863	0.144785	0.379178	0.102429	0.534933	0.125685	0.445825	0.144785	0.379178	0.046196	0.780049	0.107820	0.513538	0.064349	0.697137	0.102429	0.534933	0.107820	0.513538	0.046196	0.780049
0.080467	0.555500	0.083742	0.539471	0.124035	0.362411	0.080467	0.555500	0.037398	0.784358	0.080467	0.555500	0.083742	0.539471	0.080083	0.557396	0.080467	0.555500	0.041345	0.762234	0.037398	0.784358	0.080467	0.555500	0.126878	0.351425	0.037398	0.784358	0.126878	0.351425	0.041345	0.762234	0.124550	0.360403	0.166586	0.219786	0.080467	0.555500	0.125954	0.354973	0.083742	0.539471
0.178430	0.336871	0.095833	0.608068	0.162500	0.382441	0.106873	0.567165	0.178430	0.336871	0.106873	0.567165	0.095833	0.608068	0.192669	0.299075	0.178430	0.336871	0.095833	0.608068	0.106873	0.567165	0.106873	0.567165	0.192669	0.299075	0.100419	0.590925	0.253898	0.168123	0.095833	0.608068	0.100419	0.590925	0.239395	0.194605	0.178430	0.336871	0.029289	0.875713	0.095833	0.608068
0.597614	0.089224	1.000000	0.000000	1.000000	0.000000	0.597614	0.089224	0.597614	0.089224	0.597614	0.089224	1.000000	0.000000	0.478091	0.193006	0.597614	0.089224	1.000000	0.000000	0.597614	0.089224	0.597614	0.089224	0.478091	0.193006	0.597614	0.089224	0.597614	0.089224	1.000000	0.000000	1.000000	0.000000	0.755929	0.018452	0.597614	0.089224	1.000000	0.000000	1.000000	0.000000
0.263963	0.000804	0.286304	0.000265	0.269517	0.000616	0.254725	0.001238	0.227099	0.004111	0.254725	0.001238	0.286304	0.000265	0.190312	0.016615	0.256097	0.001163	0.284203	0.000296	0.239041	0.002488	0.254725	0.001238	0.190312	0.016615	0.254725	0.001238	0.217159	0.006130	0.274801	0.000475	0.303131	0.000108	0.262870	0.000847	0.236297	0.002798	0.238839	0.002510	0.286304	0.000265
0.069183	0.667337	0.106500	0.507503	0.106500	0.507503	0.069183	0.667337	0.069183	0.667337	0.069183	0.667337	0.106500	0.507503	0.059728	0.710674	0.069183	0.667337	0.106500	0.507503	0.069183	0.667337	0.069183	0.667337	0.059728	0.710674	0.069183	0.667337	0.133425	0.405610	0.106500	0.507503	0.106500	0.507503	0.069183	0.667337	0.096593	0.547990	0.106500	0.507503	0.106500	0.507503
0.236034	0.010078	0.184254	0.045788	0.197237	0.032289	0.236034	0.010078	0.234063	0.010740	0.236034	0.010078	0.184254	0.045788	0.171960	0.062607	0.236034	0.010078	0.193699	0.035583	0.213291	0.020394	0.236034	0.010078	0.196852	0.032634	0.188108	0.041363	0.209262	0.022953	0.180891	0.049964	0.228917	0.012652	0.175539	0.057258	0.198517	0.031163	0.184254	0.045788	0.184254	0.045788
0.174964	0.355093	0.218218	0.246673	0.174964	0.355093	0.174964	0.355093	0.174964	0.355093	0.174964	0.355093	0.218218	0.246673	0.132110	0.486485	0.174964	0.355093	0.174964	0.355093	0.174964	0.355093	0.174964	0.355093	0.132110	0.486485	0.174964	0.355093	0.174964	0.355093	0.174964	0.355093	0.218218	0.246673	0.174964	0.355093	0.132110	0.486485	0.218218	0.246673	0.218218	0.246673
0.138237	0.104617	0.134734	0.113794	0.108289	0.204472	0.138237	0.104617	0.164466	0.053026	0.138237	0.104617	0.134734	0.113794	0.106475	0.212201	0.111987	0.189345	0.108289	0.204472	0.093741	0.272365	0.138237	0.104617	0.114367	0.180051	0.154360	0.069626	0.156490	0.065815	0.126411	0.138112	0.144466	0.089741	0.146274	0.085755	0.138237	0.104617	0.071651	0.401918	0.134734	0.113794
0.268566	0.281220	0.087706	0.729299	0.087706	0.729299	0.268566	0.281220	0.443760	0.065078	0.268566	0.281220	0.087706	0.729299	0.443760	0.065078	0.443760	0.065078	0.087706	0.729299	0.443760	0.065078	0.268566	0.281220	0.443760	0.065078	0.087706	0.729299	0.443760	0.065078	0.087706	0.729299	0.087706	0.729299	0.087706	0.729299	0.443760	0.065078	0.087706	0.729299	0.087706	0.729299
0.373024	0.046258	0.192729	0.316511	0.246753	0.196905	0.373024	0.046258	0.318331	0.092382	0.373024	0.046258	0.192729	0.316511	0.373024	0.046258	0.373024	0.046258	0.192729	0.316511	0.246753	0.196905	0.373024	0.046258	0.373024	0.046258	0.192729	0.316511	0.492512	0.006644	0.192729	0.316511	0.246753	0.196905	0.318331	0.092382	0.438454	0.017352	0.169191	0.380273	0.192729	0.316511
0.120756	0.565307	-0.022496	0.914999	-0.022496	0.914999	0.120756	0.565307	0.267652	0.195839	0.120756	0.565307	-0.022496	0.914999	0.141844	0.498823	0.226342	0.276610	-0.022496	0.914999	0.226342	0.276610	0.120756	0.565307	0.226342	0.276610	-0.022496	0.914999	0.267652	0.195839	-0.022496	0.914999	-0.022496	0.914999	-0.022496	0.914999	0.226342	0.276610	0.022496	0.914999	-0.022496	0.914999
0.248160	0.170846	0.203653	0.263581	0.217132	0.232586	0.248160	0.170846	0.287119	0.111087	0.248160	0.170846	0.203653	0.263581	0.287119	0.111087	0.266398	0.140535	0.203653	0.263581	0.287119	0.111087	0.248160	0.170846	0.266398	0.140535	0.248160	0.170846	0.248160	0.170846	0.203653	0.263581	0.217132	0.232586	0.266398	0.140535	0.287119	0.111087	0.203653	0.263581	0.203653	0.263581
-0.098326	0.447072	-0.105246	0.415585	-0.108810	0.399877	-0.098326	0.447072	-0.091633	0.478741	-0.098326	0.447072	-0.105246	0.415585	-0.088354	0.494684	-0.091633	0.478741	-0.105246	0.415585	-0.094955	0.462876	-0.098326	0.447072	-0.088354	0.494684	-0.094955	0.462876	-0.091633	0.478741	-0.105246	0.415585	-0.105246	0.415585	-0.094955	0.462876	-0.091633	0.478741	-0.120026	0.352774	-0.105246	0.415585
-0.108253	0.386931	-0.112397	0.368909	-0.112397	0.368909	-0.108253	0.386931	-0.104124	0.405403	-0.108253	0.386931	-0.112397	0.368909	-0.095871	0.443830	-0.112397	0.368909	-0.116563	0.351310	-0.112397	0.368909	-0.108253	0.386931	-0.104124	0.405403	-0.112397	0.368909	-0.104124	0.405403	-0.116563	0.351310	-0.112397	0.368909	-0.112397	0.368909	-0.108253	0.386931	0.062500	0.618104	-0.112397	0.368909
